domain_id,subdomain_id,facet_id,method,rank,text,passed,domain1,domain2,domain3,domain4,domain5,domain6,domain7,domain8,domain9,domain10,domain11,domain12,domain13,domain14
1,1.1,1.1.1,gemma,1,bijhouden wat er wordt uitgelegd tijdens de les,True,1.7190549694368291,0.14679123953456655,-0.12120793476615789,0.311792717305507,1.461442426964289,-0.32408014971687066,2.3685118256162885,-0.14078190115138559,-0.24178951691463943,0.6307746067193128,-2.1902325058440666,0.5705177339271362,-0.1068367522235177,2.0566345721774777
1,1.1,1.1.2,gemma,2,een taak met behulp van woordenlijsten uitvoeren,True,1.082223115561683,-0.0622193787386466,-1.18817644880158,-0.3907067974655159,-0.09886833517793574,-1.6889075478368827,-0.8488987001622288,-0.1756964290328583,0.23167832863021606,0.32042030935005944,-0.9796977420796514,-0.8881314946753598,-1.6483520557238265,1.8293426223485219
1,1.1,1.1.3,gemma,3,ideeën delen voor de presentatie,True,2.7865228059889753,1.3666336366244798,2.6398722631239946,0.0019284634769385124,2.135455988746544,0.3254348184294394,1.2709663142343197,1.671725067034768,-0.9871439999951627,1.2332235911465803,1.448495913791923,2.889663036665484,2.5469888614605924,-0.3036683187560383
1,1.1,1.1.4,gemma,4,lesnotities doornemen en samenvatten,True,0.855983298967013,-0.9171466152821308,0.9258140117124789,-0.41531205882931954,2.2495614156271118,0.6411148295576047,1.9710781563060895,1.525062057834658,-0.13876481490984058,-0.16366328648563486,-0.921128120448881,2.0965681946721415,1.5173181099517103,1.8191600063672038
1,1.1,1.1.5,gemma,5,naar een digitale les inloggen,True,2.04088240939827,-0.38652160861789436,0.27921847255034,-1.3600210206073877,0.12873139478651596,-0.2464032142202962,0.8980606318237195,-1.7384637524683242,-0.6804663514988576,2.045032035415831,-1.215785744797296,-0.02784705344519355,-0.9203758233433187,0.6330777108265065
1,1.1,1.1.6,gemma,6,strategieën zoeken om een moeilijk puzzel te kunnen aanpakken,True,1.2198426432939071,0.8360903243451888,0.31045423647611853,-0.1728047396871992,1.8891326097681438,0.6985981963009146,1.1112502382715552,0.2158423425349155,-0.39138285279332513,1.4116906698424128,-1.4970129967522257,-0.6501380121244914,0.685878010286234,1.9214832306479126
1,1.1,1.1.7,gemma,7,een eigen lied componeren met verschillende melodieën,True,2.2129909026461494,-0.6154888290558673,2.592372333521889,-2.7579981573732524,-1.1687705806310582,-2.7726259201614205,-1.7435306226954186,-2.353275327786958,-0.7507230019934287,0.7147056406572481,2.218515953576946,-0.37797327832048344,-0.7876183331673282,-1.6455022818811795
1,1.2,1.2.1,gemma,8,je spullen klaarleggen voor de volgende les,True,0.8942256248403702,0.23208876155160793,-0.036467992039063424,0.6778188764920255,1.1071377994744107,0.32004245423293887,1.9333825327236511,0.7939391501951706,0.7577695103737908,0.4680849042434075,-0.7297695187083528,0.3196799942312689,0.4174128492025055,1.6467595861126434
1,1.2,1.2.2,gemma,9,het resultaat van je examen bekijken,True,0.716398161107425,2.1443738527097316,-1.6305390660113073,0.0006441544314178075,1.0041615341887427,0.38089768582526035,-0.22644294619601704,0.3800690261915382,-0.5286231006735982,3.5277034376958056,-1.827695623482225,-1.3134302244661924,-0.17932027969533712,1.6532683838745346
1,1.2,1.2.3,gemma,10,een document ordenen op alfabet,True,1.7833522516440807,0.2537280600180363,0.05546560705915634,-1.4308890799267957,0.17575730910573942,-1.572023829047745,-1.4766320050701198,-0.24914581661056054,0.2708200812001793,0.8616778322594624,-0.48704974202312906,-2.18305382577331,-1.6416102817226907,2.65442371315119
